C1,C2,C3,C4,C5,C6,C7,C8,Type
7979319979,45327673,1591016031,7322116526,0,48518091,3198637289,12428, NFlaky
7985431466,47085675,1591703160,7482270026,0,48632128,3367096817,12417, NFlaky
7969011027,45969423,1588783286,7463233270,0,48879778,3321966082,12406, NFlaky
3953138061,26757176,777960067,4085644290,0,27632046,1814778304,8958, NFlaky
11053745626,69565127,2174782896,10625576257,0,65829111,5104657999,37572, NFlaky
7833737149,44917530,1561178697,7537599794,0,47564153,3384886158,12278, NFlaky
9695438805,62434969,1910501550,9822218957,0,58785452,4846166050,23954, NFlaky
3960286924,26677489,778574082,4045428590,0,27200228,1889182894,9984, NFlaky
9133292357,54486824,1821166419,9256206052,0,55260607,4168748779,45278, NFlaky
10329194791,64661954,2038219476,10467691661,0,61139252,5070990158,44079, NFlaky
3930283012,25432475,772798286,3929726112,0,26858770,1797799041,8928, NFlaky
7213236305,52995067,1401832570,8148165329,0,46669881,4361820084,11500, NFlaky
7137183844,39188910,1425339324,6422947073,0,43302840,2724226591,19962, NFlaky
7987451368,45375640,1592490095,7330074040,0,48561291,3203322107,12430, NFlaky
7990321259,45391589,1593025162,7332573883,0,48572750,3204874748,12430, NFlaky
8007637708,45480991,1596496218,7349704679,0,48669665,3213479339,12455, NFlaky
8009001781,45488557,1596742948,7350915728,0,48677435,3214090172,12455, NFlaky
8011696735,45502861,1597248864,7352879624,0,48687437,3215041243,12455, NFlaky
8014470092,45518664,1597769904,7355056334,0,48698145,3215995926,12509, NFlaky
8015909783,45527176,1598031236,7356270691,0,48705714,3216528840,12530, NFlaky
8018660246,45542518,1598548440,7358435215,0,48715807,3217518248,12621, NFlaky
7993864421,47133599,1593229204,7490471958,0,48677175,3371814392,12418, NFlaky
7996756957,47149366,1593768157,7492833893,0,48688228,3373138514,12418, NFlaky
8014076707,47237738,1597237775,7510634140,0,48785973,3382580383,12528, NFlaky
8015473674,47246320,1597490436,7512065627,0,48794111,3383456052,12548, NFlaky
8018250283,47261905,1598010694,7514453019,0,48804858,3384842738,12638, NFlaky
8021016540,47278350,1598530497,7516774346,0,48815824,3385934548,12728, NFlaky
8022360109,47286227,1598773687,7517892802,0,48822723,3386442553,12749, NFlaky
8025092803,47301176,1599286459,7519932162,0,48832264,3387353784,12841, NFlaky
7977279642,46019873,1590276813,7471784289,0,48921910,3327123619,12549, NFlaky
7980075874,46035938,1590798718,7474476087,0,48932361,3329015330,12638, NFlaky
7997259147,46125777,1594244103,7493903392,0,49028937,3340441882,13104, NFlaky
7998684026,46135167,1594502210,7495438151,0,49037273,3341438990,13124, NFlaky
8001410033,46150535,1595013047,7497937313,0,49047553,3343085308,13214, NFlaky
8004093990,46166065,1595517353,7500082894,0,49057589,3344048584,13305, NFlaky
8005415068,46173888,1595756357,7501155506,0,49064135,3344515726,13326, NFlaky
8008110772,46188795,1596262051,7503159546,0,49073543,3345359049,13417, NFlaky
3956943679,26782494,778657392,4091331229,0,27652005,1817868502,8958, NFlaky
3975073263,26879373,782262062,4117688139,0,27756425,1830030079,8980, NFlaky
3977159123,26894700,782627922,4120923734,0,27769995,1831505982,8980, NFlaky
3980463744,26915401,783234412,4125453446,0,27784437,1833942873,8980, NFlaky
3982265356,26928108,783553152,4127934753,0,27794922,1834934705,8980, NFlaky
3985458566,26946996,784144031,4131940155,0,27807575,1836804558,8981, NFlaky
3987113863,26958368,784439958,4134117950,0,27816587,1837642435,8981, NFlaky
3990083186,26976066,784991287,4137796925,0,27828355,1839345694,8981, NFlaky
84280328,420738,16926201,79906076,0,563231,31306823,120, NFlaky
86704235,448794,17354840,83756169,0,587365,32925578,120, NFlaky
90375057,477787,18024775,88366341,0,609411,35520718,120, NFlaky
92579139,490887,18411978,90565799,0,625174,36484327,120, NFlaky
96210922,510499,19077804,93694961,0,643881,38083048,120, NFlaky
115169449,601082,22841993,110966355,0,755607,46168188,147, NFlaky
118426378,619482,23443840,113711619,0,771989,47596978,147, NFlaky
120129532,629096,23748115,115167349,0,783465,48161785,147, NFlaky
3634327554,14960155,738808785,2926036322,0,19217286,1097100690,7298, NFlaky
3703822050,15273247,752853804,2991412664,0,19660178,1124818282,7410, NFlaky
3707542269,15293346,753529301,2994649061,0,19679854,1126377375,7410, NFlaky
3709734785,15305243,753914746,2996663741,0,19694525,1127157551,7410, NFlaky
3728569991,15399412,757650494,3013909958,0,19802931,1134416647,7439, NFlaky
3732182205,15428054,758310567,3018796944,0,19825836,1136461277,7440, NFlaky
3734293464,15447667,758687520,3021808860,0,19843226,1137542438,7440, NFlaky
3737605864,15471801,759296467,3025753881,0,19861993,1138933912,7440, NFlaky
4695246495,33545226,913299870,5033678958,0,29627779,2700167504,15015, NFlaky
4696564747,33554746,913537265,5035089537,0,29635714,2700932213,15015, NFlaky
4701595030,33584188,914504681,5039320150,0,29650927,2703625104,15015, NFlaky
4702863582,33593430,914737510,5040675649,0,29658439,2704368163,15015, NFlaky
4705498842,33609883,915235259,5043059114,0,29668943,2705778061,15015, NFlaky
4708081857,33625430,915724045,5045250236,0,29678972,2706951077,15015, NFlaky
4710717096,33640904,916222497,5047445214,0,29688983,2708040952,15015, NFlaky
4711933054,33649329,916445930,5048703889,0,29696156,2708615502,15015, NFlaky
10939840926,70181368,2153772919,10845216676,0,64848215,5377413975,29991, NFlaky
10944576804,70209109,2154691890,10848817326,0,64862534,5379264518,30211, NFlaky
10946899159,70223364,2155136523,10850611209,0,64871573,5380084155,30302, NFlaky
10949253755,70237684,2155586568,10852419675,0,64880670,5380858390,30392, NFlaky
10950207589,70244537,2155764146,10853278926,0,64886604,5381263031,30411, NFlaky
10951182774,70251398,2155945875,10854135390,0,64892035,5381684327,30431, NFlaky
10953488346,70265582,2156391629,10855992101,0,64900862,5382560883,30521, NFlaky
10954478602,70272166,2156571644,10856827704,0,64906439,5382983810,30542, NFlaky
74632901,356506,15179376,97179098,0,510329,30803553,126, NFlaky
79174266,386045,16008368,103577156,0,539318,33495628,126, NFlaky
83090530,411760,16721094,108599821,0,561752,35217719,126, NFlaky
102309521,507703,20524590,133591339,0,677456,44055103,150, NFlaky
104464174,523574,20904254,136948028,0,693577,45584093,150, NFlaky
106565020,537944,21274500,139921970,0,708605,46698395,150, NFlaky
109876707,558162,21882426,144378215,0,724512,48941354,150, NFlaky
111776125,571324,22223214,146942287,0,737273,49865267,150, NFlaky
5460492293,38132843,1064168522,5794179134,0,33720166,3015785414,14433, NFlaky
5463332730,38152042,1064710742,5797452242,0,33731891,3017460920,14433, NFlaky
5464539910,38160531,1064932453,5798949688,0,33739470,3018088096,14433, NFlaky
5467314635,38177538,1065458458,5801900939,0,33750475,3019261111,14433, NFlaky
5468500570,38185730,1065677178,5803320739,0,33757703,3019785608,14433, NFlaky
5471199636,38203383,1066191409,5806084650,0,33768174,3021011722,14433, NFlaky
5473923962,38232576,1066710338,5809071401,0,33778310,3022896295,14433, NFlaky
5475112388,38250066,1066929250,5810553015,0,33784423,3023970491,14433, NFlaky
6781282700,48541176,1311617224,6893878917,0,42467027,3722204436,15712, NFlaky
6786085676,48569284,1312544726,6898444204,0,42481321,3725744425,15712, NFlaky
6787123438,48576868,1312735443,6899683580,0,42487864,3726604449,15712, NFlaky
6789615875,48591543,1313208406,6902012884,0,42498028,3728128575,15713, NFlaky
6790659098,48598230,1313400445,6902992196,0,42504044,3728646252,15713, NFlaky
6791864257,48604948,1313623246,6903965034,0,42509685,3729085029,15713, NFlaky
6794207137,48618740,1314069221,6906164047,0,42518164,3730655016,15713, NFlaky
6796548505,48632456,1314516723,6908118725,0,42526723,3731786073,15713, NFlaky
7231183555,53113556,1405393419,8170278009,0,46801947,4374625169,11522, NFlaky
7232255231,53121364,1405588931,8171382866,0,46808565,4375122313,11522, NFlaky
7234657622,53136447,1406046826,8173842812,0,46818145,4376930815,11522, NFlaky
7237080697,53151391,1406505259,8175785424,0,46827543,4377815002,11522, NFlaky
7239405209,53165308,1406948220,8177540771,0,46836335,4378542169,11522, NFlaky
7244348463,53193132,1407905335,8181183311,0,46850469,4380388271,11522, NFlaky
7246681651,53207345,1408350258,8183014360,0,46859380,4381198953,11522, NFlaky
7247624359,53214482,1408523851,8183988144,0,46864985,4381579881,11522, NFlaky
7146594719,39245524,1427047463,6435899675,0,43352229,2730208413,19965, NFlaky
7149403698,39261299,1427570089,6439236799,0,43362647,2731672801,19965, NFlaky
7150876091,39270547,1427834789,6441181700,0,43370258,2732460609,19965, NFlaky
7168320889,39363456,1431323358,6468165045,0,43470715,2745866349,19991, NFlaky
7169724521,39372073,1431575742,6470249786,0,43478565,2746982831,19991, NFlaky
7172476623,39387902,1432089582,6473905055,0,43488708,2749128163,19991, NFlaky
7173862343,39396012,1432338023,6475705599,0,43495497,2749894326,19991, NFlaky
7176692620,39412579,1432866902,6479476789,0,43505523,2752009489,19991, NFlaky
7982485879,45346937,1591603208,7325658897,0,48533958,3201287559,12428, NFlaky
7988719124,47104896,1592309476,7485921116,0,48649444,3369760532,12417, NFlaky
7972237395,45989039,1589378243,7467033724,0,48895923,3324845184,12490, NFlaky
74883352,369423,15241296,71472325,0,513487,27414652,124, NFlaky
79951258,391404,16142484,75649989,0,538028,29409733,119, NFlaky
4418017696,21392918,889493145,3876920844,0,24836036,1653456017,8054, NFlaky
74858647,395859,15221925,83467828,0,540671,30706123,122, NFlaky
74735355,371587,15186804,73363076,0,519588,28380611,123, NFlaky
124957853,656231,24632133,163908188,0,813514,56329037,150, NFlaky
10916826516,69251014,2151504099,11121806753,0,64867590,5545303339,44255, NFlaky
11224268244,71130885,2208922448,11002713805,0,66607006,5577225511,26008, NFlaky
7249901359,53228884,1408958371,8185899854,0,46873728,4382368277,11522, NFlaky
270689977,1125413,54699746,225340045,0,1630754,84898258,558, NFlaky
3888908557,17875524,788751808,3282405616,0,21899745,1140836536,7852, NFlaky
3887671605,17538588,788370651,3180113257,0,21614300,1175637100,7855, NFlaky
3888738355,18214865,788425356,3317267943,0,21941800,1215027209,7818, NFlaky
6445182310,46437107,1247797234,6755521151,0,40523396,3530732351,14657, NFlaky
74939442,364793,15232624,71002309,0,508234,26837093,119, NFlaky
10388139683,66384096,2045118749,10574008218,0,61206449,5230490750,26166, NFlaky
4947938914,36268549,962723871,5339508585,0,31784506,2904974889,15128, NFlaky
8682031849,52496272,1730952616,8573230877,0,53985223,3795139244,20600, NFlaky
121981696,637425,24077418,160360966,0,798982,55015634,150, NFlaky
5477798356,38280741,1067440209,5813367399,0,33793273,3025779186,14433, NFlaky
11059548775,69877284,2177425566,10826114894,0,65637008,5450262811,22447, NFlaky
4945451892,37240050,961983185,5832981245,0,32478161,3177228793,5894, NFlaky
274067542,1145485,55317864,228036199,0,1647078,86007072,558, NFlaky
7984221823,45356789,1591913010,7327286716,0,48544209,3202093431,12428, NFlaky
7985890038,45366345,1592210939,7328730976,0,48553374,3202706351,12429, NFlaky
7990495327,47114932,1592625498,7487619448,0,48659996,3370613146,12417, NFlaky
7992257758,47124526,1592941680,7489099107,0,48669345,3371225184,12418, NFlaky
7973963247,45999233,1589684278,7468719795,0,48905072,3325727896,12509, NFlaky
7975712623,46009622,1589996630,7470282012,0,48914087,3326411941,12530, NFlaky
11245576394,72765314,2213344276,11160833805,0,67388385,5466007366,27303, NFlaky
11246544226,72772806,2213524021,11161829015,0,67394392,5466477531,27303, NFlaky
121909457,639040,24068461,116692509,0,795137,48755321,147, NFlaky
123575007,648187,24366869,118059360,0,805636,49262791,147, NFlaky
7834963193,44926777,1561403338,7539871216,0,47573891,3386303070,12278, NFlaky
7836039144,44934604,1561602836,7541465874,0,47581066,3387028990,12278, NFlaky
9908846543,63825734,1952937971,10114227610,0,60070014,4978500621,24092, NFlaky
9909787304,63832229,1953112148,10115070669,0,60075989,4978895719,24092, NFlaky
8683176506,52504274,1731162437,8574301730,0,53992478,3795664708,20600, NFlaky
8684237482,52511601,1731356581,8575235024,0,53998805,3796081251,20600, NFlaky
5987209036,29674113,1206941046,5429165769,0,35124461,2219153963,28588, NFlaky
5988347974,29682568,1207146892,5430241695,0,35132474,2219643870,28608, NFlaky
9938573,69866,1971102,14822762,0,78787,5698829,8, NFlaky
13209167,95119,2551965,19875382,0,106598,7835299,9, NFlaky
10010790,54662,1985961,10243455,0,65586,4602974,7, NFlaky
13434482,73904,2593240,13892316,0,90422,6403407,8, NFlaky
5642000960,41288544,1100623420,6504955973,0,36505765,3500429341,10043, NFlaky
5643565896,41298589,1100903324,6506534468,0,36514427,3501116641,10044, NFlaky
10033045,59268,1988560,10501595,0,67499,4978025,7, NFlaky
13497796,80330,2603028,14122620,0,93505,6774704,9, NFlaky
4.28083E+11,736158748,80974803881,2.38947E+11,0,657625601,60807498554,169027, NFlaky
4.28083E+11,736165708,80974934996,2.38948E+11,0,657631797,60808363278,169027, NFlaky
4.28084E+11,736170583,80975046762,2.38949E+11,0,657636162,60808692022,169027, NFlaky
4.28088E+11,736191835,80975750243,2.38954E+11,0,657646949,60811394756,169027, NFlaky
4.28091E+11,736212127,80976431549,2.38958E+11,0,657656962,60813149345,169027, NFlaky
4.31629E+11,730451067,81763569868,2.47348E+11,0,709190448,60859825989,179709, NFlaky
4.31629E+11,730457203,81763698944,2.47349E+11,0,709196389,60860568938,179709, NFlaky
4.3163E+11,730462397,81763808727,2.4735E+11,0,709200338,60860838792,179709, NFlaky
4.31634E+11,730483126,81764499602,2.47353E+11,0,709209574,60863334350,179709, NFlaky
4.31637E+11,730504432,81765175485,2.47357E+11,0,709219827,60864746162,179709, NFlaky
4.26161E+11,694069931,80744445632,2.3319E+11,0,689303374,56841325425,162935, NFlaky
4.26161E+11,694078253,80744576441,2.33192E+11,0,689309941,56842634496,162935, NFlaky
4.26162E+11,694084230,80744687390,2.33193E+11,0,689314388,56843273349,162935, NFlaky
4.26166E+11,694108638,80745384139,2.33198E+11,0,689325409,56847950587,162935, NFlaky
4.26169E+11,694130398,80746065840,2.33202E+11,0,689334808,56850778217,162935, NFlaky
7787023763,50208788,1472030047,7803152153,0,41725192,4345346802,50419, NFlaky
7790456562,50234253,1472663965,7808867261,0,41749823,4348354261,50422, NFlaky
7792005890,50244809,1472959885,7811575354,0,41759920,4349847380,50423, NFlaky
7792641098,50251516,1473076064,7812747967,0,41766486,4350523952,50423, NFlaky
7796348521,50275221,1473773212,7818042016,0,41777881,4354048485,50423, NFlaky
6494292802,41793759,1235715836,7146971024,0,36472560,3951357260,42478, NFlaky
6498364568,41819836,1236490746,7152544546,0,36486834,3955282295,42478, NFlaky
6501903375,41841778,1237161205,7155929605,0,36496712,3957968353,42478, NFlaky
6502494358,41846654,1237267364,7156658453,0,36500902,3958534694,42478, NFlaky
6503259177,41852604,1237402819,7157474197,0,36506093,3959046678,42478, NFlaky
4.39501E+11,606195456,82816797571,2.2562E+11,0,636734119,52268221372,113971, NFlaky
4.39501E+11,606200870,82816888422,2.2562E+11,0,636738395,52268682425,113971, NFlaky
4.39504E+11,606222142,82817517519,2.25623E+11,0,636746449,52270342636,113971, NFlaky
4.39505E+11,606228348,82817624128,2.25623E+11,0,636751241,52270697224,113971, NFlaky
4.39508E+11,606249848,82818280293,2.25626E+11,0,636759149,52271726137,113971, NFlaky
4.26996E+11,747023614,80583081176,2.2898E+11,0,614761026,59407329392,144060, NFlaky
4.26996E+11,747029906,80583213953,2.28981E+11,0,614766774,59408405552,144060, NFlaky
4.26997E+11,747034567,80583327113,2.28982E+11,0,614770451,59408736433,144060, NFlaky
4.27001E+11,747056183,80584014385,2.28985E+11,0,614779228,59411778258,144060, NFlaky
4.27004E+11,747077267,80584673567,2.28988E+11,0,614787337,59413384586,144060, NFlaky
5451941324,38546223,1023807761,6216784072,0,29603543,3801890548,20063, NFlaky
5458388488,38583358,1025009510,6222252220,0,29630504,3804823387,20067, NFlaky
5459111459,38589762,1025141863,6223089313,0,29635949,3805316091,20067, NFlaky
5459770421,38595649,1025259859,6223740730,0,29640893,3805665911,20067, NFlaky
5461370718,38605375,1025560461,6225445718,0,29649618,3806598258,20068, NFlaky
4.30726E+11,619355611,80936732274,2.24606E+11,0,643555781,55370229928,170955, NFlaky
4.30731E+11,619385417,80937744733,2.24612E+11,0,643585485,55373890787,170956, NFlaky
4.30732E+11,619391092,80937848459,2.24613E+11,0,643590536,55374464516,170956, NFlaky
4.30732E+11,619395449,80937933194,2.24613E+11,0,643593473,55374684946,170956, NFlaky
4.30736E+11,619417038,80938594222,2.24617E+11,0,643601630,55376816432,170956, NFlaky
4.29706E+11,580758949,80803083141,2.22879E+11,0,617647157,50840220078,125846, NFlaky
4.29711E+11,580789195,80804102186,2.22885E+11,0,617677848,50843314762,125848, NFlaky
4.29712E+11,580795519,80804225764,2.22885E+11,0,617684064,50843879396,125848, NFlaky
4.29716E+11,580815947,80804910486,2.22888E+11,0,617693468,50845605557,125848, NFlaky
4.29716E+11,580820930,80805025589,2.22889E+11,0,617697894,50845915036,125848, NFlaky
